princess,77,game,73,220.34132273,227.59373817,399.311399085,847.246459985
princess,77,christ,77,154.995048001,75.3040246283,90.7355995542,321.034672184
princess,77,family,70,134.116022735,130.541216408,281.32870916,545.985948302
princess,77,with,59,171.488365635,230.774576962,361.511239441,763.774182038
princess,77,ball,55,132.649031237,186.418751248,259.331907705,578.39969019
princess,77,fountain,68,182.550137819,144.221955558,289.605901014,616.377994391
princess,77,fantasy,82,145.645038994,132.050115787,208.38949005,486.084644831
princess,77,universe,79,117.909306361,194.689098658,326.233084796,638.831489815
princess,77,diploma-f,55,188.028901064,86.6131081973,284.673135081,559.315144342
princess,77,roommate,64,190.549019176,230.060810197,397.09276238,817.702591753
princess,77,lord,65,188.332650025,85.9228810509,122.589855243,396.845386319
princess,77,class,65,134.5804158,134.069936956,273.579802934,542.230155691
princess,77,spat,58,139.895554614,184.518627027,312.790888008,637.205069648
princess,77,dessert,58,116.459127205,216.954769086,326.035187489,659.449083781
princess,77,different,50,184.560374734,147.29501962,298.048532064,629.903926418
princess,77,story,60,191.790757333,117.371572965,261.404435832,570.56676613
princess,77,creative,57,156.577150759,139.406013398,200.829145785,496.812309942
princess,77,international,58,178.358043122,208.567953278,398.858009371,785.784005771
princess,77,diploma-d,62,188.729906084,65.9228138318,236.178053948,490.830773864
princess,77,king,52,167.529697717,115.355696758,137.611924498,420.497318974
princess,77,department,60,152.553164273,126.559927287,266.234011843,545.347103403
princess,77,get-together,58,107.807543383,154.233977943,249.572729544,511.61425087
princess,77,more,60,126.643494291,172.11279181,258.027363431,556.783649531
princess,77,floor,58,176.363420721,60.5874649267,240.351794408,477.302680056
princess,77,talk-about,57,196.878802988,192.037730641,335.720138637,724.636672265
princess,77,world,66,174.202104682,200.213864802,333.696872101,708.112841584
princess,77,queen,53,166.886489445,87.5606303339,150.909665894,405.356785673
princess,77,group,53,196.423467518,94.9259643402,291.604220962,582.953652821
princess,77,fit,46,119.998294604,165.41175102,265.068728439,550.478774064
princess,77,much,50,216.289482886,137.516175719,266.096026993,619.901685598
princess,77,year,50,170.643087862,183.613683246,339.430420708,693.687191815
princess,77,without,53,227.675864263,203.068854477,340.932641779,771.677360519
princess,77,halluciation,46,169.803950263,125.955793122,207.040732173,502.800475558
princess,77,alumni,45,171.497940422,211.742052016,363.347008528,746.587000966
game,73,christ,77,207.221164209,220.16766663,375.670856955,803.059687793
game,73,family,70,190.02198565,191.392369621,379.517333331,760.931688602
game,73,with,59,165.024365677,96.1006426567,257.835798998,518.960807332
game,73,ball,55,189.041328006,143.225416412,335.514941694,667.781686112
game,73,fountain,68,172.30065543,192.343130394,337.312230437,701.956016261
game,73,fantasy,82,205.989657307,220.802840317,347.155565077,773.9480627
game,73,universe,79,213.155270819,173.244607014,356.918985246,743.318863079
game,73,china,58,187.497508285,206.265898257,377.323021468,771.08642801
game,73,diploma-f,55,182.252926649,209.440016146,380.66178989,772.354732686
game,73,lord,65,147.134142856,205.625153011,366.385472743,719.14476861
game,73,class,65,191.651676086,200.539186621,382.106287373,774.29715008
game,73,spat,58,170.424638487,170.545963905,328.92634324,669.896945632
game,73,dessert,58,196.104717409,140.739495278,324.211164172,661.05537686
game,73,different,50,169.413531986,191.184337694,349.135430017,709.733299697
game,73,story,60,138.658274713,195.787868512,321.890873238,656.337016464
game,73,creative,57,165.245141492,193.067246522,341.878566416,700.190954429
game,73,international,58,186.326635953,142.732803979,329.337107383,658.396547316
game,73,plaid,57,184.027616344,212.86952816,374.530526755,771.427671258
game,73,diploma-d,62,159.763199021,214.609694698,348.599906527,722.972800247
game,73,king,52,175.141395368,211.061157272,372.862464291,759.06501693
game,73,department,60,177.752799775,194.73448576,371.297874695,743.785160229
game,73,get-together,58,194.029547534,186.463053306,380.059172636,760.551773476
game,73,more,60,176.051360151,164.813228576,349.06243213,689.927020857
game,73,floor,58,192.826545008,223.007038569,376.678466774,792.512050351
game,73,talk-about,57,156.227176732,173.096519494,322.198599366,651.522295592
game,73,world,66,163.005123964,139.509672768,300.976362886,603.491159619
game,73,queen,53,156.200032902,210.111979177,363.57657984,729.88859192
game,73,group,53,141.617256014,203.524032358,331.880333714,677.021622086
game,73,fit,46,168.555502847,163.14535274,351.827716982,683.528572569
game,73,much,50,126.661359555,212.620259809,334.085763264,673.367382627
game,73,year,50,169.099868346,149.262067704,313.205148717,631.567084767
game,73,without,53,121.231309021,157.698173436,263.182782066,542.112264524
game,73,halluciation,46,173.454062028,188.388646149,355.770748571,717.613456748
game,73,alumni,45,144.771965223,149.019996997,291.401138341,585.193100562
christ,77,family,70,133.654276072,137.996944229,289.665712844,561.316933145
christ,77,with,59,218.570169277,227.797898421,348.287858617,794.655926315
christ,77,ball,55,182.703744482,196.326719253,275.562411539,654.592875274
christ,77,fountain,68,149.883213448,155.726779623,293.546662804,599.156655875
christ,77,fantasy,82,145.617095571,121.14276084,203.956168007,470.716024419
christ,77,universe,79,138.620080702,196.87245064,332.49885126,667.991382602
christ,77,china,58,151.058828919,60.4549558677,81.8339352005,293.347719987
christ,77,diploma-f,55,116.479513443,38.0918663984,260.748521266,415.319901107
christ,77,roommate,64,220.658004152,219.037498445,388.918589366,828.614091963
christ,77,class,65,106.953090392,125.799883034,275.639024298,508.391997724
christ,77,spat,58,165.657593304,191.501755968,313.365692755,670.525042027
christ,77,dessert,58,154.40775384,216.288743015,326.073984088,696.770480943
christ,77,different,50,166.293697285,154.790551761,300.688176223,621.772425269
christ,77,story,60,205.214047562,108.364182647,249.274706011,562.85293622
christ,77,creative,57,186.543605568,130.599918889,199.159848739,516.303373196
christ,77,international,58,173.869380756,196.581114437,393.084351392,763.534846585
christ,77,plaid,57,159.062992743,108.207060116,128.943906569,396.213959427
christ,77,diploma-d,62,133.586741692,54.7909856937,229.043151874,417.420879259
christ,77,department,60,107.33275315,128.128270761,271.362385886,506.823409797
christ,77,get-together,58,128.744636284,168.602626241,267.251164463,564.598426987
christ,77,more,60,137.461860895,182.238086088,270.9770596,590.677006583
christ,77,floor,58,130.188752881,49.9171523186,239.357553954,419.463459153
christ,77,talk-about,57,177.827267347,201.220538799,331.022912651,710.070718797
christ,77,world,66,197.035721682,217.052752987,344.537850421,758.626325091
christ,77,group,53,229.995434804,105.823809105,301.787849553,637.607093462
christ,77,fit,46,130.74953939,171.98935231,260.333965195,563.072856895
christ,77,much,50,201.703947272,139.419206851,274.952869003,616.076023127
christ,77,year,50,150.581735309,195.545423038,340.06203105,686.189189397
christ,77,without,53,206.03063175,174.418942767,317.491368981,697.940943498
christ,77,halluciation,46,149.691887279,108.098025347,192.0074658,449.797378427
christ,77,alumni,45,172.695936147,207.423395604,361.028546771,741.147878522
family,70,with,59,191.984873197,180.840306655,367.032509196,739.857689047
family,70,ball,55,165.035209527,158.711340557,293.017490236,616.76404032
family,70,fountain,68,124.199985853,160.329183717,273.600672931,558.129842502
family,70,fantasy,82,144.122355881,171.240915627,286.991255251,602.354526759
family,70,universe,79,132.221958968,156.006447274,266.896275272,555.124681514
family,70,china,58,112.980448127,133.307978307,275.866984048,522.155410482
family,70,diploma-f,55,114.480043158,131.489573108,215.631482523,461.601098788
family,70,roommate,64,212.488330621,184.174855469,389.924940834,786.588126924
family,70,lord,65,166.333926586,131.150343245,277.873710086,575.357979917
family,70,spat,58,137.487295262,111.119750071,243.029205319,491.636250652
family,70,dessert,58,126.593628558,156.351443179,269.9995883,552.944660036
family,70,different,50,154.258879612,177.141068273,320.820253162,652.220201047
family,70,story,60,180.646090703,131.069650874,294.649757659,606.365499236
family,70,creative,57,158.88371518,134.366377652,278.632434289,571.882527121
family,70,international,58,175.104125936,176.724972249,335.735043115,687.564141299
family,70,plaid,57,156.831976159,120.952765261,261.1598813,538.944622721
family,70,diploma-d,62,125.703254206,121.671118989,221.309402481,468.683775676
family,70,king,52,154.043337782,149.120160062,294.922183646,598.08568149
family,70,get-together,58,80.1966211264,64.5258996872,148.378342592,293.100863406
family,70,more,60,120.923691448,137.505337839,256.897491649,515.326520936
family,70,floor,58,121.640539031,123.489192,217.089680225,462.219411255
family,70,talk-about,57,156.401475884,192.232846513,337.547949379,686.182271775
family,70,world,66,155.731003338,147.98580027,299.057496999,602.774300606
family,70,queen,53,151.712687997,128.576063069,270.122657498,550.411408563
family,70,fit,46,109.600112212,100.421315936,246.381049639,456.402477787
family,70,much,50,202.842846409,169.223668735,350.692226734,722.758741877
family,70,year,50,132.277420862,165.480836461,293.229578803,590.987836126
family,70,without,53,213.418834418,208.785979914,402.963888902,825.168703233
family,70,halluciation,46,165.623427492,136.271784351,275.5604094,577.455621244
family,70,alumni,45,103.845475475,184.997909433,281.981748035,570.825132943
with,59,ball,55,99.5740679595,110.266267443,218.586097712,428.426433114
with,59,fountain,68,174.5389312,168.872657193,260.440380488,603.851968881
with,59,fantasy,82,184.989937593,225.736815673,224.24503141,634.971784676
with,59,universe,79,194.467732196,162.927664336,279.86808236,637.263478891
with,59,china,58,145.399624714,168.769126482,268.053818815,582.222570011
with,59,diploma-f,55,181.053930797,171.098071995,288.676426707,640.828429498
with,59,roommate,64,75.3076206063,97.4387643454,152.046914481,324.793299433
with,59,lord,65,158.033373301,188.115667083,273.31839961,619.467439994
with,59,class,65,172.435757334,176.876284429,269.234958229,618.546999991
with,59,dessert,58,134.856954099,104.121297985,236.361061987,475.33931407
with,59,different,50,161.545425122,158.316406343,288.727281776,608.58911324
with,59,story,60,115.286400042,166.257601033,243.550632078,525.094633153
with,59,creative,57,109.203411599,152.681614306,231.939312638,493.824338543
with,59,international,58,134.308062825,116.27548811,256.256376214,506.839927149
with,59,plaid,57,134.059684617,169.29221554,268.660004272,572.011904428
with,59,diploma-d,62,187.828992159,193.811339962,308.353324041,689.993656162
with,59,king,52,140.589746405,169.976470795,259.556835726,570.123052926
with,59,department,60,163.56880881,160.657054129,304.953607616,629.179470555
with,59,more,60,144.684786189,126.332094408,256.303215198,527.320095794
with,59,floor,58,179.585424202,184.403090726,307.257226964,671.245741892
with,59,talk-about,57,130.601908785,145.618690023,242.425473431,518.646072238
with,59,world,66,133.389605206,116.569739548,233.515045022,483.474389775
with,59,queen,53,127.947773235,173.380371561,250.43014788,551.758292677
with,59,group,53,85.2618294532,160.544253341,241.788846302,487.594929097
with,59,much,50,142.851923432,170.265047311,273.612699916,586.729670659
with,59,year,50,155.33331038,108.782732502,260.920584675,525.036627557
with,59,without,53,134.502539518,135.825864815,213.43507025,483.763474583
with,59,halluciation,46,142.840142171,159.244630226,243.529569083,545.614341481
with,59,alumni,45,138.162549191,116.405645306,242.809497761,497.377692258
ball,55,fountain,68,162.909259175,202.363155107,221.353299597,586.625713878
ball,55,fantasy,82,128.67568083,210.173735601,231.785307848,570.634724279
ball,55,universe,79,165.780758397,166.445141453,219.294087751,551.519987601
ball,55,china,58,123.533856303,145.714534185,198.696106989,467.944497477
ball,55,diploma-f,55,142.003515981,141.344583937,229.287066156,512.635166074
ball,55,roommate,64,134.307386135,107.235178544,236.986508468,478.529073147
ball,55,lord,65,146.011231802,166.566684721,226.510466841,539.088383365
ball,55,class,65,137.944261552,148.834468492,222.904706969,509.683437012
ball,55,spat,58,130.782731922,102.235174255,210.124961087,443.142867264
ball,55,different,50,124.476054069,156.307428939,266.526539984,547.310022992
ball,55,story,60,141.11420131,161.855031723,236.604248437,539.57348147
ball,55,creative,57,104.901601363,139.748014585,215.050028471,459.699644419
ball,55,international,58,127.961562051,125.480178982,241.968103475,495.409844509
ball,55,plaid,57,105.600456615,146.732790724,218.270079321,470.603326661
ball,55,diploma-d,62,164.856426351,158.810209045,243.402984749,567.069620145
ball,55,king,52,116.807914401,131.075326879,197.269845624,445.153086904
ball,55,department,60,134.300240052,141.507764689,231.597297085,507.405301826
ball,55,get-together,58,116.431970378,118.880679332,182.250206737,417.562856447
ball,55,floor,58,153.501510823,150.517938027,227.106598506,531.126047356
ball,55,talk-about,57,126.475712832,149.016867822,266.463227819,541.955808473
ball,55,world,66,137.704365433,143.218917145,235.6379994,516.561281978
ball,55,queen,53,129.194484065,141.069400096,219.752046583,490.015930745
ball,55,group,53,125.983978583,133.605720513,252.403482741,511.993181837
ball,55,fit,46,113.133777195,98.6149014086,221.427133612,433.175812216
ball,55,much,50,138.020993911,154.594846944,239.275051187,531.890892042
ball,55,year,50,131.261985165,113.309443244,241.883225439,486.454653848
ball,55,without,53,140.918813202,149.361589214,253.053460241,543.333862657
ball,55,halluciation,46,119.870226721,145.666842947,230.368270744,495.905340413
ball,55,alumni,45,133.872615777,111.384445747,226.454142612,471.711204136
fountain,68,fantasy,82,155.322692199,156.927080689,265.704549652,577.95432254
fountain,68,universe,79,177.799011355,184.770912244,255.602027213,618.171950812
fountain,68,china,58,148.649250286,124.109858915,247.417118629,520.17622783
fountain,68,diploma-f,55,91.0820093953,138.976987909,215.967058489,446.026055794
fountain,68,roommate,64,193.749894697,179.277132189,322.183868128,695.210895014
fountain,68,lord,65,137.743765723,137.04609981,265.430285167,540.2201507
fountain,68,class,65,145.609873167,160.017775675,255.284578537,560.912227379
fountain,68,spat,58,163.724180981,181.552236666,300.953503387,646.229921034
fountain,68,dessert,58,157.972902161,160.867999205,281.003012223,599.843913589
fountain,68,different,50,96.9942542656,85.0481634397,217.565174955,399.60759266
fountain,68,creative,57,153.104322661,132.44077038,267.107532475,552.652625516
fountain,68,international,58,162.803334507,170.580176651,314.241239794,647.624750952
fountain,68,plaid,57,137.17516339,123.195507386,264.068092367,524.438763142
fountain,68,diploma-d,62,109.285154768,128.24810486,228.508887821,466.042147449
fountain,68,king,52,147.101317484,143.979872433,270.768886625,561.850076542
fountain,68,department,60,130.4795391,149.282675826,262.229043808,541.991258734
fountain,68,get-together,58,150.866069529,173.136358421,261.613553236,585.615981186
fountain,68,more,60,155.44975006,200.854874815,297.394871181,653.699496057
fountain,68,floor,58,110.905454837,132.235370624,229.367872752,472.508698213
fountain,68,world,66,143.59288059,152.31831728,283.584575508,579.495773378
fountain,68,queen,53,156.274395197,141.73326454,286.59799451,584.605654247
fountain,68,group,53,187.340685477,133.268603582,333.493554819,654.102843878
fountain,68,fit,46,153.034859671,184.752435191,318.498678496,656.285973358
fountain,68,much,50,147.852672748,94.9329296647,235.987066592,478.772669005
fountain,68,year,50,152.971753248,158.461274654,317.588418368,629.021446271
fountain,68,without,53,162.339778044,126.1284104,267.020972212,555.489160656
fountain,68,halluciation,46,113.857106913,90.9080910294,267.624678325,472.389876268
fountain,68,alumni,45,144.940962048,167.797785703,300.86110924,613.599856991
fantasy,82,universe,79,155.273637253,208.318043912,349.778046211,713.369727376
fantasy,82,china,58,166.971534001,137.050116566,220.313732852,524.335383418
fantasy,82,diploma-f,55,170.921261493,127.808571547,306.796828466,605.526661507
fantasy,82,roommate,64,210.349144891,229.653942897,402.035517098,842.038604886
fantasy,82,lord,65,180.811666878,126.536189225,202.994389686,510.34224579
fantasy,82,class,65,131.33088851,162.359002541,266.904525167,560.594416218
fantasy,82,spat,58,154.649156741,223.582940894,319.521084899,697.753182534
fantasy,82,dessert,58,133.461450679,204.763821628,299.052015217,637.277287524
fantasy,82,different,50,170.92222589,131.360149457,306.736455812,609.018831158
fantasy,82,story,60,190.598360254,127.745849256,282.605521815,600.949731326
fantasy,82,international,58,178.69265751,206.432093091,435.653197233,820.777947834
fantasy,82,plaid,57,169.419033208,131.398615099,172.843355724,473.661004031
fantasy,82,diploma-d,62,180.338504238,110.101633788,306.316819036,596.756957062
fantasy,82,king,52,156.73412392,137.095749244,205.340969515,499.170842679
fantasy,82,department,60,139.618693407,164.748036588,284.764850727,589.131580722
fantasy,82,get-together,58,132.595181515,189.776492733,275.361418686,597.733092935
fantasy,82,more,60,121.416879274,215.847327898,316.537052637,653.801259809
fantasy,82,floor,58,175.307953359,121.022802938,300.249507747,596.580264044
fantasy,82,talk-about,57,152.019848254,172.374821314,266.537874902,590.93254447
fantasy,82,world,66,177.747347762,194.733881664,328.66951757,701.150746995
fantasy,82,queen,53,186.789914365,130.628295559,194.312926494,511.731136418
fantasy,82,group,53,203.314237437,150.785994359,309.526979309,663.627211105
fantasy,82,fit,46,127.685596697,202.320802932,229.909948406,559.916348035
fantasy,82,much,50,214.393841221,138.560825511,346.382938475,699.337605207
fantasy,82,year,50,180.07409902,197.397093152,347.169305965,724.640498137
fantasy,82,without,53,220.926559431,154.198172901,335.414446331,710.539178663
fantasy,82,alumni,45,171.930546684,200.768285936,355.06237177,727.76120439
universe,79,china,58,163.667292575,189.145853682,331.357587098,684.170733355
universe,79,diploma-f,55,180.427266232,193.377755029,340.513034532,714.318055793
universe,79,roommate,64,212.620114752,172.585658428,379.663278983,764.869052164
universe,79,lord,65,207.296816408,193.419252726,338.01454373,738.730612864
universe,79,class,65,139.107277543,176.972541675,300.039325372,616.119144589
universe,79,spat,58,143.849292372,139.153953543,278.62183888,561.625084795
universe,79,dessert,58,148.652863743,149.281373203,301.364170084,599.29840703
universe,79,different,50,191.865151622,190.940312472,365.386105543,748.191569637
universe,79,story,60,216.229602159,181.150972339,362.587445677,759.968020174
universe,79,creative,57,202.749073132,182.519617514,353.786822292,739.055512938
universe,79,plaid,57,203.605801498,190.624397317,328.466401078,722.696599893
universe,79,diploma-d,62,185.24512635,192.019041532,349.399155506,726.663323388
universe,79,king,52,145.133468842,190.339745351,347.305280643,682.778494836
universe,79,department,60,153.161913518,178.163597233,311.727980349,643.053491099
universe,79,get-together,58,117.171076637,148.973214987,245.119544086,511.263835711
universe,79,more,60,128.123601015,149.658316232,276.895815179,554.677732426
universe,79,floor,58,160.652870567,186.163983814,331.239395212,678.056249593
universe,79,talk-about,57,207.635624078,181.872575629,365.102048558,754.610248264
universe,79,queen,53,166.732029974,193.75907691,340.736826038,701.227932922
universe,79,group,53,209.993196505,168.037033553,344.868450122,722.89868018
universe,79,fit,46,117.445969165,151.406899106,293.879835969,562.732704241
universe,79,much,50,220.940092797,194.25918169,374.35245817,789.551732657
universe,79,without,53,232.397983001,196.515445835,390.393531781,819.306960617
universe,79,halluciation,46,192.607379648,187.728944874,330.366353592,710.702678114
china,58,diploma-f,55,116.010532146,39.6284000544,205.462284295,361.101216496
china,58,roommate,64,173.257441021,174.754306397,272.931776051,620.943523469
china,58,lord,65,139.618859826,43.0347690993,127.185905343,309.839534268
china,58,class,65,107.12290138,127.471311048,229.877917488,464.472129915
china,58,spat,58,128.771195425,138.860092627,235.965045324,503.596333376
china,58,dessert,58,114.191657655,172.822945649,260.394118815,547.408722118
china,58,different,50,123.136727607,113.734367417,211.077900201,447.948995225
china,58,story,60,150.673734544,88.3558831728,202.901601437,441.931219154
china,58,creative,57,130.60151838,107.07460606,161.57529343,399.25141787
china,58,international,58,137.195765838,145.389721932,286.690130545,569.275618315
china,58,diploma-d,62,132.110097572,73.143856433,200.1572241,405.411178105
china,58,king,52,155.125330418,76.922115542,105.546155625,337.593601585
china,58,department,60,104.335801588,112.53145209,217.229857392,434.097111071
china,58,get-together,58,103.711125109,133.186485932,207.149236338,444.046847379
china,58,more,60,122.041623001,145.44263764,200.321195863,467.805456503
china,58,floor,58,113.030872399,63.3871314675,198.616612317,375.034616183
china,58,talk-about,57,132.322964928,138.779414553,237.873780569,508.97616005
china,58,world,66,133.310338082,183.373305348,246.415412889,563.099056319
china,58,queen,53,122.347822914,46.0010225884,106.345146897,274.693992399
china,58,group,53,142.48758968,84.751037534,228.543160495,455.781787709
china,58,fit,46,116.786335156,131.505836079,213.367931281,461.660102517
china,58,much,50,143.656761297,100.260307778,202.478902969,446.395972044
china,58,year,50,100.09566776,148.757289769,256.375443564,505.228401093
china,58,without,53,156.636212561,129.656735772,239.53589506,525.828843393
china,58,halluciation,46,119.121370859,87.1774539271,154.636196305,360.935021091
china,58,alumni,45,109.453642488,156.510913675,265.761128528,531.725684691
diploma-f,55,roommate,64,199.784546726,181.581562359,270.803762656,652.169871741
diploma-f,55,lord,65,125.664627876,33.7038407201,239.276924195,398.645392791
diploma-f,55,class,65,105.874854767,115.463382793,199.983514806,421.321752366
diploma-f,55,spat,58,150.302789186,144.870551202,235.542130923,530.71547131
diploma-f,55,dessert,58,134.221480929,170.536657675,258.830236392,563.588374996
diploma-f,55,different,50,64.7952389135,102.834426672,177.096359774,344.726025359
diploma-f,55,story,60,160.51161951,83.950431894,224.369208246,468.83125965
diploma-f,55,creative,57,132.944275375,102.427252339,215.706614507,451.078142221
diploma-f,55,international,58,136.404112403,147.651761578,257.755902816,541.811776797
diploma-f,55,plaid,57,127.504927983,77.5412045933,218.437718453,423.48385103
diploma-f,55,diploma-d,62,72.767369625,55.1025240433,152.291479677,280.161373346
diploma-f,55,king,52,114.4468922,76.1937043914,220.879290858,411.51988745
diploma-f,55,department,60,86.6102320988,110.687264914,180.315108126,377.612605139
diploma-f,55,get-together,58,121.427315937,131.651085254,204.803724775,457.882125967
diploma-f,55,more,60,133.885004858,148.110415214,223.324959777,505.320379849
diploma-f,55,floor,58,59.934840429,47.5537976646,105.035421098,212.524059192
diploma-f,55,talk-about,57,104.318068583,142.073680107,242.375647064,488.767395755
diploma-f,55,world,66,151.739492191,184.945464616,229.818518377,566.503475184
diploma-f,55,queen,53,121.691662437,31.5683620228,191.134653122,344.394677582
diploma-f,55,group,53,166.417053444,84.5895549461,262.571200623,513.577809014
