princess,77,game,73,220.34132273,227.59373817,399.311399085,847.246459985
diploma-f,55,fit,46,125.268663036,125.480732139,219.208533664,469.957928839
diploma-f,55,much,50,116.658377855,92.4432487511,218.295989484,427.39761609
diploma-f,55,year,50,96.4239980827,140.401167813,231.538188817,468.363354712
diploma-f,55,without,53,138.423043059,126.89277532,263.993765478,529.309583858
diploma-f,55,halluciation,46,92.9790771055,89.6436308318,214.431202387,397.053910324
diploma-f,55,alumni,45,124.993157961,145.944772693,252.953860188,523.891790842
roommate,64,lord,65,160.792496209,179.214768001,314.022981414,654.030245625
roommate,64,class,65,178.922018503,164.558503986,314.712720814,658.193243303
roommate,64,spat,58,141.532822115,117.32507562,249.103476492,507.961374227
roommate,64,dessert,58,153.952715403,140.53628948,290.293844605,584.782849488
roommate,64,different,50,176.34752744,184.080027723,332.105873489,692.533428652
roommate,64,story,60,116.833563835,164.225698435,261.372786037,542.432048307
roommate,64,creative,57,127.29380954,175.382347296,280.614017197,583.290174033
roommate,64,international,58,136.3648165,134.176836325,277.619708746,548.16136157
roommate,64,plaid,57,154.881319714,176.163265888,319.667807812,650.712393414
roommate,64,diploma-d,62,191.79562001,183.699447007,326.0363253,701.531392317
roommate,64,king,52,154.718232312,172.225059593,307.915699269,634.858991174
roommate,64,department,60,183.911056484,160.186872049,335.663845808,679.761774341
roommate,64,get-together,58,174.215801717,153.644126644,317.405617796,645.265546158
roommate,64,more,60,160.34884026,126.341146603,275.386895885,562.076882748
roommate,64,floor,58,197.937128493,191.26893197,330.395610033,719.601670497
roommate,64,talk-about,57,154.150365173,146.079541817,281.716402245,581.946309234
roommate,64,world,66,136.781901146,132.847778998,270.18209087,539.811771015
roommate,64,queen,53,141.257749976,177.169639138,298.972419624,617.399808738
roommate,64,group,53,80.4154514198,179.854256363,282.440965418,542.710673201
roommate,64,fit,46,151.247910247,131.616251806,255.624475193,538.488637247
roommate,64,much,50,138.535046163,171.542115079,280.351778271,590.428939514
roommate,64,year,50,164.654655575,136.377665776,300.393921934,601.426243285
roommate,64,without,53,134.014878864,163.766572115,239.275499855,537.056950834
roommate,64,halluciation,46,148.835629701,182.348161882,296.569925466,627.753717048
roommate,64,alumni,45,165.761271622,118.73419713,278.823110133,563.318578885
lord,65,class,65,143.151864912,116.587650266,248.245623923,507.985139101
lord,65,spat,58,177.140131718,159.300973132,268.757244848,605.198349698
lord,65,dessert,58,155.169015142,189.677514015,291.551115477,636.397644635
lord,65,different,50,115.464217645,125.049535486,238.076105874,478.589859005
lord,65,story,60,145.438613731,96.0974671971,215.096394716,456.632475645
lord,65,creative,57,151.205489316,121.546474861,186.616949462,459.368913639
lord,65,international,58,150.881283595,164.419145439,328.544537143,643.844966177
lord,65,plaid,57,132.933761987,90.4526887138,111.763077295,335.149527996
lord,65,diploma-d,62,121.342403028,61.2163023606,205.689527769,388.248233157
lord,65,department,60,144.95687103,118.239159568,247.517121789,510.713152386
lord,65,get-together,58,168.091732338,148.434497578,243.415165723,559.941395639
lord,65,more,60,166.209774368,152.158728931,237.279720898,555.648224197
lord,65,floor,58,136.805202567,58.7672337498,217.471395667,413.043831984
lord,65,talk-about,57,128.035459053,154.130696176,257.239471489,539.405626718
lord,65,world,66,141.604083999,188.112825124,296.597074013,626.313983136
lord,65,group,53,156.441198679,97.2611404464,246.864287403,500.566626528
lord,65,fit,46,157.077316993,142.592469827,222.894045148,522.563831967
lord,65,much,50,116.19521027,114.263591976,239.934843016,470.393645261
lord,65,year,50,131.976980446,167.561040477,288.999138796,588.537159718
lord,65,without,53,119.051062882,141.69216248,254.396382081,515.139607443
lord,65,halluciation,46,139.01541045,104.038832584,166.083829051,409.138072085
lord,65,alumni,45,151.894518975,169.44051144,297.155782697,618.490813112
class,65,spat,58,124.281462552,134.727479976,228.336640912,487.34558344
class,65,dessert,58,113.530327833,146.885278051,231.122852107,491.538457991
class,65,different,50,128.113178915,132.673119499,238.26024901,499.046547424
class,65,story,60,176.314808963,120.053923418,262.683338877,559.052071258
class,65,creative,57,155.033064814,115.174163959,249.561522834,519.768751607
class,65,international,58,148.304374966,157.295868833,314.351910069,619.952153869
class,65,plaid,57,148.590028949,95.3862057906,227.595404928,471.571639668
class,65,diploma-d,62,127.451382553,98.693135251,186.2195825,412.364100304
class,65,king,52,136.574348756,133.939660074,264.132823038,534.646831868
class,65,get-together,58,63.28637206,79.7827039188,131.913664928,274.982740906
class,65,more,60,93.4728480433,133.269600965,219.923412123,446.665861132
class,65,floor,58,115.721278524,96.529561665,175.646346352,387.897186541
class,65,talk-about,57,152.243386452,174.252762849,288.42548137,614.921630671
class,65,world,66,155.182155358,152.492668138,295.459974309,603.134797805
class,65,queen,53,134.51960399,106.413852369,238.181504082,479.11496044
class,65,fit,46,89.5333298351,119.9792251,207.587314814,417.099869749
class,65,much,50,162.021715434,110.821894437,257.698541999,530.54215187
class,65,year,50,129.456956993,136.758129605,270.577736722,536.79282332
class,65,without,53,190.754708496,178.289123004,341.682720203,710.726551702
class,65,halluciation,46,122.7423623,139.661048025,228.156680325,490.56009065
class,65,alumni,45,150.231969389,131.241775839,273.997901052,555.47164628
spat,58,dessert,58,97.9440329417,129.685278058,214.723022639,442.352333639
spat,58,different,50,163.686331891,175.269061501,301.177222583,640.132615975
spat,58,story,60,138.011136185,150.787814524,250.03720196,538.836152669
spat,58,creative,57,132.796468957,138.767554572,235.039193883,506.603217412
spat,58,international,58,118.668249713,134.877885538,253.74055101,507.28668626
spat,58,plaid,57,151.020354731,131.989514475,227.633660993,510.643530199
spat,58,diploma-d,62,157.336785014,153.571219322,237.679766696,548.587771032
spat,58,king,52,120.662957383,149.523648786,241.901006111,512.08761228
spat,58,department,60,120.899907938,118.785632804,219.064479207,458.750019949
spat,58,more,60,65.8477129232,81.7638638345,153.40588852,301.017465278
spat,58,floor,58,150.866606279,145.630275002,250.850782259,547.347663541
spat,58,talk-about,57,141.07679168,155.313201922,262.419900442,558.809894044
spat,58,world,66,166.80972548,136.752241941,261.039429907,564.601397327
spat,58,queen,53,122.086201333,144.416328624,229.410411625,495.912941582
spat,58,group,53,139.819108246,108.896628087,255.462915352,504.178651684
spat,58,much,50,163.525945052,157.740481516,289.016941165,610.283367732
spat,58,year,50,147.816022562,123.937827754,261.190379647,532.944229963
spat,58,without,53,172.277893169,177.027979282,301.432778562,650.738651013
spat,58,halluciation,46,141.640651929,147.787371811,224.775643903,514.203667643
spat,58,alumni,45,123.65032852,127.866744403,230.705403242,482.222476165
dessert,58,different,50,138.087372305,128.996985879,237.796430551,504.880788735
dessert,58,story,60,150.481657318,152.744616604,266.446550208,569.67282413
dessert,58,creative,57,122.080810519,143.754832573,227.192179987,493.027823079
dessert,58,international,58,117.149662648,120.858605427,252.804996385,490.81326446
dessert,58,plaid,57,135.356589903,150.073864803,232.179878669,517.610333375
dessert,58,diploma-d,62,147.226084473,169.414537944,247.248187607,563.888810024
dessert,58,king,52,121.661204189,165.841479851,257.565407069,545.068091109
dessert,58,department,60,117.295701389,135.640548772,224.093676023,477.029926184
dessert,58,get-together,58,88.1082919466,116.373795721,202.144649613,406.62673728
dessert,58,floor,58,133.14559642,162.604561175,264.342874925,560.093032521
dessert,58,talk-about,57,135.460818416,135.445439502,245.318281442,516.224539359
dessert,58,world,66,157.104329631,96.6321966557,252.650566474,506.38709276
dessert,58,queen,53,108.150838775,165.408441552,248.730764934,522.290045262
dessert,58,group,53,149.129692395,141.66610722,249.531088203,540.326887819
dessert,58,fit,46,81.8702217889,123.561635814,212.066875677,417.49873328
dessert,58,much,50,151.54498997,143.180844475,270.414172344,565.140006789
dessert,58,year,50,126.591779313,100.805546954,217.520479296,444.917805564
dessert,58,without,53,172.269644551,147.527143583,285.329703458,605.126491593
dessert,58,halluciation,46,131.747631304,152.45465233,217.979088851,502.181372485
dessert,58,alumni,45,129.14601512,113.499944946,232.029429167,474.675389233
different,50,story,60,147.075982812,96.4011407868,191.139875353,434.616998952
different,50,creative,57,109.21091789,114.424476216,191.627931578,415.263325684
different,50,international,58,122.309417544,138.325173289,258.383813613,519.018404446
different,50,plaid,57,104.149774579,99.9036891002,179.303662615,383.357126295
different,50,diploma-d,62,97.303397417,101.796294122,161.193695943,360.293387483
different,50,king,52,120.427086426,103.386713136,193.700393343,417.514192905
different,50,department,60,111.545645136,126.949051999,177.505164061,415.999861196
different,50,get-together,58,140.083089712,153.222185422,211.046386983,504.351662118
different,50,more,60,148.493004142,172.764497484,189.065214435,510.322716061
different,50,floor,58,78.7984501945,98.4614536077,170.033436263,347.293340065
different,50,talk-about,57,92.9687686713,109.70754992,180.479330436,383.155649028
different,50,world,66,129.899261731,151.880719153,196.342500597,478.122481481
different,50,queen,53,126.602391313,93.6418454342,184.436414315,404.680651062
different,50,group,53,142.884674992,116.53863737,215.212694231,474.636006593
different,50,fit,46,127.60923846,143.048711496,239.731658702,510.389608658
different,50,year,50,90.2368070794,101.390299058,183.272623721,374.899729858
different,50,halluciation,46,72.7044209092,75.2885730095,169.57944448,317.572438398
different,50,alumni,45,127.57210684,114.453006079,234.066105789,476.091218708
story,60,creative,57,110.703529696,124.455340185,225.955072699,461.11394258
story,60,international,58,144.625479527,150.691036822,286.981888778,582.298405127
story,60,plaid,57,119.352859838,91.21133201,210.924197372,421.488389221
story,60,diploma-d,62,161.322362686,80.375440791,202.246727915,443.944531392
story,60,king,52,144.792358474,105.873235077,215.621081886,466.286675437
story,60,department,60,159.919913886,110.361383228,244.705470295,514.986767409
story,60,get-together,58,155.297351823,128.430282184,247.025111454,530.752745462
story,60,more,60,150.964975982,162.744334832,268.889265238,582.598576052
story,60,floor,58,169.685605133,80.935478241,216.977721164,467.598804538
story,60,world,66,140.507385304,156.433795488,274.362264224,571.303445016
story,60,queen,53,138.50783765,87.8238259403,197.904617696,424.236281286
story,60,group,53,92.8037568585,99.0926398343,239.664839444,431.561236137
story,60,fit,46,141.984449505,142.198516817,240.614313045,524.797279367
story,60,much,50,119.053477938,88.4074024142,189.974938252,397.435818604
story,60,year,50,143.84440285,147.455638796,282.161862701,573.461904348
story,60,without,53,98.4859953828,131.410020653,196.01572103,425.911737066
story,60,halluciation,46,125.748246076,102.54269395,232.03833287,460.329272895
story,60,alumni,45,140.920757466,154.472229271,277.679030468,573.072017205
creative,57,international,58,113.127648168,117.095444872,276.224954594,506.448047634
creative,57,plaid,57,105.612808455,117.531843783,150.615157545,373.759809783
creative,57,diploma-d,62,137.101939434,107.365063091,215.576691784,460.043694308
creative,57,king,52,135.773649209,107.03158814,165.904692043,408.709929392
creative,57,department,60,135.243608415,108.214137555,218.645520734,462.103266704
creative,57,get-together,58,124.658959402,118.768024618,206.270249596,449.697233616
creative,57,more,60,144.753325269,146.181535743,222.517164704,513.452025716
creative,57,floor,58,137.121486497,95.93972702,214.73000703,447.791220546
creative,57,talk-about,57,119.751828013,148.506817093,228.253787781,496.512432888
creative,57,world,66,122.450668559,169.880338203,231.795073521,524.126080283
creative,57,queen,53,130.063643125,107.78995467,161.968379153,399.821976948
creative,57,group,53,111.793832401,106.746746044,215.069108114,433.60968656
creative,57,fit,46,128.192953911,128.904326369,198.741497141,455.838777421
creative,57,much,50,107.240813256,122.81799359,212.709056741,442.767863587
creative,57,year,50,117.078631225,117.760053848,232.488929613,467.327614686
creative,57,without,53,128.957881203,134.802518473,231.328314383,495.088714059
creative,57,alumni,45,141.438009311,140.958807971,267.800253847,550.19707113
international,58,plaid,57,134.141542016,157.368653562,297.316734943,588.826930522
international,58,diploma-d,62,144.378468249,163.256075226,264.687801894,572.322345369
international,58,king,52,130.667349402,134.053887212,291.392978299,556.114214914
international,58,department,60,144.721237552,156.542796364,279.603164659,580.867198575
international,58,get-together,58,136.176144303,141.610703655,277.845279378,555.632127337
international,58,more,60,137.921410809,137.497803935,275.066409883,550.485624627
international,58,floor,58,116.535908916,149.289761394,270.414512321,536.24018263
international,58,talk-about,57,137.38591711,139.107893983,290.424764121,566.918575214
international,58,queen,53,115.787423079,147.74429196,297.513202841,561.04491788
international,58,group,53,129.54090458,155.939594853,261.923126406,547.403625839
international,58,fit,46,124.173482949,130.036208013,288.628605377,542.838296339
international,58,much,50,110.136086854,153.086944009,257.401630928,520.624661792
international,58,without,53,130.9228495,113.927682921,255.785859001,500.636391422
international,58,halluciation,46,123.138131867,132.197571222,300.663117938,555.998821027
plaid,57,diploma-d,62,149.779131538,75.9708132687,194.160818775,419.910763581
plaid,57,king,52,153.872239182,90.1697006031,105.389250877,349.431190663
plaid,57,department,60,134.556977978,80.0496987455,198.97323145,413.579908174
plaid,57,get-together,58,138.293314039,109.049598374,192.986566602,440.329479014
plaid,57,more,60,148.167925251,135.73671183,204.170457488,488.075094568
plaid,57,floor,58,136.291243569,72.422102954,194.199071732,402.912418255
plaid,57,talk-about,57,111.716925479,124.084335297,213.416132446,449.217393223
plaid,57,world,66,124.238367533,147.204775601,242.378147163,513.821290297
plaid,57,queen,53,141.20740779,73.9709690549,104.077557402,319.255934247
plaid,57,group,53,122.335103764,73.8504151312,198.745357362,394.930876257
plaid,57,fit,46,144.000178373,132.434755442,197.936267141,474.371200955
plaid,57,much,50,116.865351018,72.3660545999,185.504479782,374.7358854
plaid,57,year,50,120.1796625,137.212585046,241.884517782,499.276765329
plaid,57,without,53,125.54897567,142.124560345,239.848342861,507.521878875
plaid,57,halluciation,46,99.1462177889,97.7775491632,130.798812692,327.722579644
plaid,57,alumni,45,133.108445868,133.325272901,244.520671316,510.954390085
diploma-d,62,king,52,127.434638842,83.0781789643,226.121714453,436.63453226
diploma-d,62,department,60,107.846758442,94.3152586168,179.562792859,381.724809918
diploma-d,62,get-together,58,139.089221032,125.473992621,207.556457294,472.119670947
diploma-d,62,more,60,138.579238495,146.972379521,243.574290345,529.125908362
diploma-d,62,floor,58,79.9967553097,29.0496142349,88.1882701774,197.234639722
diploma-d,62,talk-about,57,123.988317684,142.167163253,275.743800417,541.899281354
diploma-d,62,world,66,154.559203628,177.068972982,298.199746556,629.827923166
diploma-d,62,queen,53,134.010392981,49.4356801719,197.384436427,380.83050958
diploma-d,62,group,53,183.723468468,80.9736061549,295.067944222,559.765018845
diploma-d,62,fit,46,141.243659537,140.515448986,262.659947313,544.419055836
diploma-d,62,much,50,133.312196327,78.6392207663,191.78674297,403.738160063
diploma-d,62,year,50,118.838685539,156.993312188,273.796588472,549.6285862
diploma-d,62,without,53,138.461136221,152.559740389,277.257730565,568.278607175
diploma-d,62,halluciation,46,118.2645727,85.3267426316,241.580076042,445.171391374
diploma-d,62,alumni,45,122.705625279,162.637096242,278.373813547,563.716535069
king,52,department,60,129.286139544,121.204004065,220.631558684,471.121702294
king,52,get-together,58,115.238475543,138.601192197,202.114425885,455.954093625
king,52,more,60,109.853117217,133.875768775,173.578493436,417.307379427
king,52,floor,58,131.079061837,74.7161604495,197.013183058,402.808405344
king,52,talk-about,57,128.200759285,131.577729123,225.656047962,485.43453637
king,52,world,66,160.822580897,175.412038322,210.436947099,546.671566318
king,52,group,53,138.220959287,98.8323459478,219.198367547,456.251672781
king,52,fit,46,93.4505124749,114.061761579,177.226072142,384.738346196
king,52,much,50,139.117934488,90.9320460335,189.284144488,419.334125009
king,52,year,50,131.513294909,129.142114599,231.753923272,492.40933278
king,52,without,53,131.167827129,121.665406975,206.03804283,458.871276935
king,52,halluciation,46,113.553603449,91.7453124937,142.694082098,347.992998041
king,52,alumni,45,130.206722947,122.959666316,223.51000408,476.676393343
department,60,get-together,58,70.8460707344,71.4587377526,125.701498974,268.006307461
department,60,more,60,96.5545174672,123.176821104,209.33711563,429.068454201
department,60,floor,58,102.206634091,94.519068632,176.814229399,373.539932122
department,60,talk-about,57,132.432267317,154.338178483,269.116786126,555.887231926
department,60,world,66,149.796329658,139.417027578,266.605609889,555.818967124
department,60,queen,53,127.300631293,102.655491522,227.358371908,457.314494723
department,60,fit,46,95.5825162751,115.213927963,220.538161252,431.33460549
department,60,much,50,148.430465686,106.512551523,235.32262308,490.265640289
department,60,year,50,115.229075852,132.197053357,241.345795579,488.771924788
department,60,without,53,170.667492801,163.905282684,314.623740264,649.196515749
department,60,halluciation,46,106.880626092,124.519215918,222.789149125,454.188991135
department,60,alumni,45,118.431084112,132.886809086,247.339254435,498.657147632
get-together,58,more,60,74.9722499965,101.767379561,151.962491507,328.702121065
get-together,58,floor,58,125.54626761,118.088270933,194.360561892,437.995100435
get-together,58,talk-about,57,141.702122262,155.169887417,274.273691577,571.145701256
get-together,58,world,66,162.688785483,133.713543638,273.61026844,570.012597561
get-together,58,queen,53,120.917887935,130.088706311,217.365686107,468.372280353
get-together,58,group,53,164.220324405,75.3386983392,269.669692403,509.228715148
get-together,58,much,50,168.168509298,136.528829831,256.756436264,561.453775394
get-together,58,year,50,134.138000306,123.666923657,257.359788567,515.16471253
get-together,58,without,53,190.381083991,183.621889518,328.659434478,702.662407987
get-together,58,halluciation,46,121.689266775,140.962359969,208.184024412,470.835651156
get-together,58,alumni,45,123.341778819,128.280429019,243.356795746,494.979003583
more,60,floor,58,137.570001092,139.874296447,239.396102191,516.84039973
more,60,talk-about,57,144.697720075,154.765553958,285.078439396,584.541713429
more,60,world,66,165.818866162,149.90649751,282.492826347,598.21819002
more,60,queen,53,127.519247289,137.586898583,224.984468974,490.090614846
more,60,group,53,156.926898413,128.23983113,293.105989951,578.272719494
more,60,fit,46,62.4129423864,78.4062013437,184.99003118,325.80917491
more,60,much,50,174.443070285,160.64056499,281.247223285,616.330858559
more,60,year,50,144.782805289,136.802038682,285.792362949,567.37720692
more,60,without,53,174.455940939,172.574906895,304.423784269,651.454632103
more,60,halluciation,46,144.251105811,161.459476527,251.496577517,557.207159854
more,60,alumni,45,132.474190493,133.075957658,263.232275411,528.782423563
floor,58,talk-about,57,115.634007412,143.02368805,269.419938845,528.077634307
floor,58,world,66,152.750331149,181.222322812,257.085599674,591.058253634
floor,58,queen,53,127.717538767,46.1354817619,192.712379427,366.565399956
floor,58,group,53,175.16231469,77.3501214675,265.1153252,517.627761358
floor,58,fit,46,131.657901591,132.073363531,238.929427441,502.660692563
floor,58,much,50,121.620146703,78.0843118491,190.631006571,390.335465122
floor,58,year,50,102.519824538,146.063712035,250.281550019,498.865086593
floor,58,without,53,138.819980303,144.031412108,268.42587936,551.277271772
floor,58,halluciation,46,113.590246304,87.4654241566,219.43881676,420.49448722
floor,58,alumni,45,123.995449024,150.157088492,265.933552506,540.086090023
talk-about,57,world,66,143.343757511,129.12432438,254.029229535,526.497311426
talk-about,57,queen,53,127.65629575,135.02191876,218.923824027,481.602038537
talk-about,57,group,53,130.766724862,147.702534673,233.956891533,512.426151068
talk-about,57,fit,46,139.609200515,161.677127809,236.590143267,537.876471591
talk-about,57,much,50,108.160225509,108.966707781,220.0071703,437.13410359
talk-about,57,year,50,136.953876841,143.698570434,263.236566336,543.889013611
talk-about,57,without,53,124.835531802,93.9103238295,197.645221012,416.391076643
talk-about,57,halluciation,46,103.467586929,127.222224079,200.581821835,431.271632843
talk-about,57,alumni,45,127.169719577,130.02384653,242.356613202,499.550179308
world,66,queen,53,147.442207863,184.189929447,295.625269645,627.257406956
world,66,group,53,125.991188047,147.793733852,234.637442542,508.42236444
world,66,fit,46,161.735850093,147.820317058,298.595195268,608.15136242
world,66,much,50,126.613308397,134.472615355,238.396268253,499.482192005
world,66,without,53,134.032547365,162.992253189,268.840150462,565.864951016
world,66,halluciation,46,123.625799643,169.659607347,276.134613846,569.420020836
queen,53,group,53,121.527785299,78.0910215435,187.698966625,387.317773467
queen,53,fit,46,101.507499437,111.185829233,156.016771287,368.710099958
queen,53,much,50,120.33802751,83.5877532743,203.911710259,407.837491044
queen,53,year,50,114.456890846,133.733054087,236.778570538,484.968515471
queen,53,without,53,123.898575771,118.049915297,212.057784355,454.006275423
queen,53,halluciation,46,120.861911591,91.0483203221,133.619733089,345.529965003
queen,53,alumni,45,117.274269762,134.331167498,235.439792238,487.045229498
group,53,fit,46,139.459892428,97.0010567886,209.991606181,446.452555397
group,53,much,50,107.713794818,102.296487629,241.212358525,451.222640973
group,53,year,50,125.517941009,132.505962316,223.997438238,482.021341562
group,53,without,53,92.9468577896,150.976992234,229.111029107,473.03487913
group,53,halluciation,46,118.102336508,96.4926378444,190.627869918,405.222844271
group,53,alumni,45,115.345765238,131.121312256,223.869108967,470.336186462
fit,46,much,50,142.937392131,139.834921591,242.492758333,525.265072056
fit,46,year,50,113.313286053,111.148779752,203.323127585,427.78519339
fit,46,without,53,159.705121206,153.161901953,219.711655006,532.578678164
fit,46,halluciation,46,103.569585097,118.154070592,137.136693907,358.860349596
fit,46,alumni,45,95.0706083542,101.838295595,188.956382167,385.865286116
much,50,year,50,102.752588403,103.584660078,199.207659175,405.544907655
much,50,halluciation,46,100.415012778,80.0743489417,203.734574862,384.223936581
much,50,alumni,45,130.957428776,97.8209035777,224.212212253,452.990544608
year,50,without,53,117.293225286,122.331767836,220.52028692,460.145280043
year,50,halluciation,46,96.1489313532,110.04221673,196.434223161,402.625371244
without,53,halluciation,46,123.594592334,110.871554327,224.147174143,458.613320804
without,53,alumni,45,125.694809429,120.640080682,230.559992392,476.894882502
halluciation,46,alumni,45,110.931174874,123.747358448,213.60093332,448.279466642
